videoId,permalink_url_y,title,message,post_created_time,Primary_Category_1,Secondary_Category_1_revisited,Video_Type_1,Tags,visual_first_3_seconds,voice_first_3_seconds,background_music_type_first_3_seconds,thumbnail,thumbnail_Sentiment,seven_day_views
2425266171084292,https://www.facebook.com/1954072204870360/posts/2425266171084292/,Viral: When Paragliding Adventure Went Wrong,Paragliding करने गए Vipin Sahu का video हो रहा है viral,2019-08-28 20:05:15,Weird News,Tourism,Funny,"Solo Travel, Paragliding, Vipin Sahu, Viral, Meme, Tourism",Crowd, common voice (optv),relevant,Commoner,Fear,11374.0
2426691480941761,https://www.facebook.com/1954072204870360/posts/2426691480941761/,Lal Baug's Ganpati Mandal To Make A 22-Feet Tall Eco-Friendly Idol,Lal Baug में कागज और मिट्टी से बन रही है 22 feet ऊंची Ganpati की मूर्ति,2019-09-02 20:05:15,Environment/Ecosystem,"Religion, Conservation, Crisis","Inspiring, Informative","Lal Baug, Ganpati Bappa, Eco-friendly Idol, Mumbai, 22 feet idol",famous personality (fp),other,relevant,Famous Personality,Neutral ,15200.0
2430220660588843,https://www.facebook.com/1954072204870360/posts/2430220660588843/,Smriti Irani Shares Rajasthani Model's Inspiring Video On Social Media,Smriti Irani ने model के साथ share किया video बताई पीछे की कहानी,2019-09-04 21:35:15,Entertainment,"News, Political",General ,"Smriti Irani, Model, Lakme Fashion Week, Nisha Yadav",famous personality (fp),text only (to),relevant,Commoner,Happy ,11705.0
2427364607541115,https://www.facebook.com/1954072204870360/posts/2427364607541115/,Significance Of Hartaalika Teej,हरतालिका तीज पर जानिए कैसे मां पार्वती ने प्रसन्न किया था भगवान शिव को,2019-09-01 07:35:15,Lifestyle,"Religion, Facts",Explainers,"Indian Culture, Hartaalika Teej, Shiva, Parvati, Lord Shiva",famous personality (fp), voice of famous personality (fpv),relevant,Famous Personality,Happy ,12276.0
2431931573751085,https://www.facebook.com/1954072204870360/posts/2431931573751085/,Mumbai's Famous Ganpati Pandals,"देखिए मुंबई के प्रसिद्ध गणेश मंडल

(via NEWJ Dharohar)",2019-09-07 07:35:15,Lifestyle,"Religion, Culture",Informative,"Maharashtra, Ganesh Chaturthi, Mumbai, Lalbaugcha Raja, Mumbaicha Raja, Andhericha Raja",famous personality (fp),other,no music,Famous Personality,Happy ,11396.0
2425341107743465,https://www.facebook.com/1954072204870360/posts/2425341107743465/,Hitesh Kumar's NGO 'Rakshak' Is Making Ambala Green,Global warming से लड़ने के लिए पेड़ लगाने वाला शख्स,2019-08-30 16:35:15,Environment/Ecosystem,"Conservation, Person Specific",Inspiring,"NGO Rakshak, Hitesh Kumar, Ambala, Tree Plantation, Plantation Drive, Afforestation, Global Warming",commoner (np), common voice (optv),no music,Commoner,Happy ,3560.0
2423953201215589,https://www.facebook.com/1954072204870360/posts/2423953201215589/,A Heavyweight Journey From Dalip Singh Rana To 'The Great Khali',Undertaker को मात देने वाले The Great Khali का आज है जन्मदिन,2019-08-27 10:35:15,Sports & Games,"Other Sports, Famous Personality","Day-specific, Profile","World Wrestling Entertainment (WWE), Khali, The great khali, undertaker, India",famous personality (fp),text only (to),relevant,Famous Personality,"Happy, Action",28753.0
2424032621207647,https://www.facebook.com/1954072204870360/posts/2424032621207647/,India Secures A Diplomatic Win As Trump Agrees To Call Kashmir A Bilateral Issue,"G7 summit में हुई India की diplomatic जीत, President Trump ने माना Kashmir है India Pakistan का bilateral issue",2019-08-26 21:35:15,Global News,Political,Controversial,no tags,famous personality (fp),text only (to),relevant,Famous Personality,Happy ,9456.0
2425969527680623,https://www.facebook.com/1954072204870360/posts/2425969527680623/,Why Agra Fort's Sheesh Mahal Remains Open Only For VVIPs?,क्यों 16 सालों से बंद है Agra Fort का Sheesh Mahal?,2019-09-01 16:35:15,Places,"History, News",Informative,"Agra, Uttar Pradesh, Sheesh Mahal, Agra fort, Mughals, Shah Jahan, Indian History, Mughal era, Historical Monument",Crowd,text only (to),neutral,Other,Neutral ,9179.0
2426746927602883,https://www.facebook.com/1954072204870360/posts/2426746927602883/,How Does Indian Standard Time Work?,कैसे तय होता है India का वक्त?,2019-09-01 09:05:15,Technology & Innovations,"Facts, Science",Informative,"IST, Indian Standard Time",other,text only (to),relevant,Other,Neutral ,48592.0
2424587741152135,https://www.facebook.com/1954072204870360/posts/2424587741152135/,Glamour Galore: A Sneak Peek Into Lakme Fashion Week 2019,Lakme Fashion Week में Bollywood celebrities ने बिखेरा अपना जलवा,2019-08-27 21:35:15,Entertainment,News,Entertaining,no tags,famous personality (fp),other,relevant,Famous Personality,Happy ,14655.0
2436551306622445,https://www.facebook.com/1954072204870360/posts/2436551306622445/,This Village In Rajasthan Celebrates Birth Of A Girl Child By Planting 111 Saplings,हर बेटी के जन्म पर इस गांव में लगाए जाते हैं 111 पौधे,2019-09-13 09:05:15,Lifestyle,Awareness,Inspiring,"Rajasthan, Piplantri, Beti Bachao, Shyam Sunder Paliwal, Tree Plantation, Kiran Nidhi Yojna, Chipko Movement",other,text only (to),relevant,Commoner,Proud,9630.0
2432741163670126,https://www.facebook.com/1954072204870360/posts/2432741163670126/,Maharashtra's Famous Ganpatipule Temple,"देखिए गणपतिपुले मंदिर से जुड़ी रोचक जानकारी

(via NEWJ Dharohar)",2019-09-09 07:35:15,Places,Religion,Informative,"Maharashtra, Konkan, Ganpatipule Mandir, Ganpati Bappa, Ganesh Chaturthi, Lord Ganesha, Pune, Shivaji Maharaj",other,other,relevant,Temple,Neutral ,6240.0
2429531407324435,https://www.facebook.com/1954072204870360/posts/2429531407324435/,Story Of Siddhivinayak Temple,"क्या है सिद्धिविनायक मंदिर की कहानी? 

(via NEWJ Dharohar)",2019-09-04 07:35:15,Places,"Religion, History",Informative,not editable,famous personality (fp),other,no music,Famous Personality,Happy ,36268.0
2435980050012904,https://www.facebook.com/1954072204870360/posts/2435980050012904/,Shah Rukh Khan Urges People To Use Postal Services,क्यों कह रहें हैं Shah Rukh Khan postal services use करने के लिए request?,2019-09-14 16:35:15,Entertainment,"Bollywood, Famous Personality, News",Informative,"Bollywood, Shah Rukh Khan, Postal Services, Heritage Bandra Station, 130 Years, Dilwale Dulhaniya Le Jayenge, King Khan, Badshah",famous personality (fp),text only (to),relevant,Famous Personality,Neutral ,2959.0
2427394780871431,https://www.facebook.com/1954072204870360/posts/2427394780871431/,History Of Pune's Dagadusheth Halwai Ganapati Temple,क्या है श्रीमंत दगडूशेठ हलवाई मंदिर की कहानी?,2019-09-03 07:35:15,Places,Religion,General ,not editable,famous personality (fp),voice over (vo),no music,Famous Personality,Happy ,43026.0
2423929567884619,https://www.facebook.com/1954072204870360/posts/2423929567884619/,6 Islamic Nations Honoured PM Modi With Highest Civilian Awards,"PM Modi बने muslim countries की पसंद, 5 सालों में muslim countries से PM Modi को मिले 6 awards",2019-08-26 20:05:15,Global News,"Famous Personality, Award/Achievement",Informative,"Narendra Modi, Order of Zayed, Muslim Countries, UAE, Gulf Countries",famous personality (fp),text only (to),relevant,Famous Personality,"Happy, Proud",8261.0
2436507053293537,https://www.facebook.com/1954072204870360/posts/2436507053293537/,What Sets Kutch's Kharai Camels Apart From The Other Breeds?,क्या है Kharai camel breed की खासियत जिसे जरूरत है conservation की?,2019-09-14 21:35:15,Environment/Ecosystem,Animals,Informative,"Kutch district, Gujarat, Kharai Camel, Mangroves, Desert",other,text only (to),relevant,Animal,Neutral ,5471.0
2425312304413012,https://www.facebook.com/1954072204870360/posts/2425312304413012/,"IIT Delhi Startup Sanfe Launches Reusable, Eco-Friendly Sanitary Napkins",IIT Delhi के students ने केले से बनाया sanitary napkin,2019-08-29 10:35:15,Technology & Innovations,Conservation,Informative,"IIT Delhi, Sanfe, Sanitary Napkin, Reusable Sanitary Pads, Eco-Friendly Sanitary Pads, Banana Fibers",commoner (np),text only (to),relevant,Other,Neutral ,2957.0
2424444344499808,https://www.facebook.com/1954072204870360/posts/2424444344499808/,"Irmim Shamim, Against All Odds, Gains Admission In AIIMS Rajouri",AIIMS Rajouri में admission पाने वाली पहली महिला बनीं Kashmir की बेटी Irmim,2019-08-27 18:35:15,Education,"Award/Achievement, Famous Personality","Inspiring, Informative","Jammu and Kashmir, Irmim Shamim, AIIMS, Rajouri, Medical, MBBS",commoner (np), common voice (optv),neutral,Commoner,Happy ,4625.0
2423837454560497,https://www.facebook.com/1954072204870360/posts/2423837454560497/,Remembering Mother Teresa,Kolkata के Mother House में कुछ इस तरह मनाई गई Mother Teresa की 109वीं जयंती,2019-08-26 18:35:15,Lifestyle,"Social Work, Famous Personality, History","Day-specific, Profile",no tags,famous personality (fp), voice of famous personality (fpv),relevant,Famous Personality,Happy ,4910.0
2423949627882613,https://www.facebook.com/1954072204870360/posts/2423949627882613/,Mumbai's Beloved Ganpati Bappa Has His Highest Throne At LOC,कहां तैयार होती है LOC पर बैठने वाले Ganpati Bappa की प्रतिमा?,2019-08-27 09:05:15,Places,"Religion, Culture",Event,"Mumbai, Maharashtra, Ganpati, Festival, LOC, India",famous personality (fp),text only (to),relevant,Famous Personality,Happy ,8381.0
2442896082654634,https://www.facebook.com/1954072204870360/posts/2442896082654634/,The Inspiring Story Of Preeti Kumari,मिलिए Western Railway की एकमात्र Motorwoman से,2019-09-23 08:00:15,Government,"Person specific, empowerment",Informative,"Preeti Kumari, Western Railway, Motorwoman, Indian Railways, Mumbai Local, Train Driver, Commuters",other,text only (to),relevant,Commoner,Happy ,40997.0
2424539371156972,https://www.facebook.com/1954072204870360/posts/2424539371156972/,Key Reason Of India's Ongoing Financial Crisis,India के financial crisis के लिए ये 4 reasons बताए जा रहे हैं जिम्मेदार,2019-08-27 16:35:15,Government,"Economy/Economic, Crisis",Explainers,"Financial Crisis, Economic Slowdown, Indian Economy, Automobile Sector, Crude Oil",Crowd,text only (to),relevant,Other,Neutral ,4060.0
2424507567826819,https://www.facebook.com/1954072204870360/posts/2424507567826819/,"Kohli Surpasses Ganguly, Joins Dhoni As India's Most Successful Test Captain",सबसे सफल Indian test captain बने Virat Kohli,2019-08-27 20:05:15,Sports & Games,"Cricket, Famous Personality, News",Informative,"Cricket, Virat Kohli, Kohli, Indian Cricket Team, West Indies Tour, Dhoni, Ganguly, King Kohli",famous personality (fp),text only (to),relevant,Famous Personality,Action,1500.0
2423820864562156,https://www.facebook.com/1954072204870360/posts/2423820864562156/,"The Pride Of India, PV Sindhu Wins The World Badminton Championship",PV Sindhu World Badminton Championship खिताब जीतने वाली बनीं पहली Indian player,2019-08-26 16:35:15,Sports & Games,"Other Sports, Famous Personality, Award/Achievement","Inspiring, Informative","Badminton, PV Sindhu, Championship, India",famous personality (fp),text only (to),relevant,Famous Personality,"Happy, Proud",19398.0
2421453718132204,https://www.facebook.com/1954072204870360/posts/2421453718132204/,"China, Pakistan Slammed For Human Rights Violation","UN में China और Pakistan हुए शर्मसार, minorities को इन देशों में किया जाता है प्रताड़ित",2019-08-23 20:05:15,Global News,"Political, Crime",Shocking/Surprising,"Human Rights, China, Pakistan, violation, United Nations",commoner (np),text only (to),neutral,Other,Neutral ,2723.0
2421455948131981,https://www.facebook.com/1954072204870360/posts/2421455948131981/,Financial Action Task Force Blacklists Pakistan,Terror funding के खिलाफ कदम नहीं उठाए जाने पर FATF ने Pakistan को किया black list,2019-08-23 18:35:15,Global News,"Economy/Economic, Crime, Policies/Norms/Rules",Shocking/Surprising,no tags,famous personality (fp),text only (to),loud,Famous Personality,Neutral ,6826.0
2424618717815704,https://www.facebook.com/1954072204870360/posts/2424618717815704/,Public Toilet Becomes Home For A 65-Year-Old In Madurai,मजबूरी में पिछले 19 सालों से public toilet में रह रही हैं 65 साल की Karuppayi,2019-08-28 16:47:15,Lifestyle,"Economy/Economic, Person Specific",Emotional,"Madurai, India, Public Toilet, Karuppayi, Old Woman, Pension, Collector",other,text only (to),neutral,Commoner,Sad,10513.0
2431685710442338,https://www.facebook.com/1954072204870360/posts/2431685710442338/,12-Year Old Mohammed Hasan Develops Smart Dustbin,12 साल के Mohammed Hasan ने बनाया smart dustbin,2019-09-08 16:35:15,Environment/Ecosystem,"Conservation, Person specific",Informative,"Telangana, Hyderabad, Smart Dustbin, 12-year Old Boy, Swachh Bharat Abhiyaan",other,text only (to),loud,Object,Neutral ,17174.0
2425259214418321,https://www.facebook.com/1954072204870360/posts/2425259214418321/,Palak Sidhwani Joins Taarak Mehta Ka Ooltah Chasma as New Sonu,कौन है Taarak Mehta Ka Ooltah Chashma की नई Sonu?,2019-08-28 18:35:15,Entertainment,"Digital/TV, Famous Personality, News",General ,"Sonu, Palak Sidhwani, Taarak Mehta, TMKOC, SAB TV, Bhide, Jethalal",commoner (np),text only (to),relevant,Commoner,Happy ,12170.0
2436538443290398,https://www.facebook.com/1954072204870360/posts/2436538443290398/,Real Names Of Bollywood's Top Celebrities,कुछ इस तरह के हैं आपके favourite celebrities के असल नाम,2019-09-14 20:05:15,Entertainment,Bollywood,General ,"Bollywood, Real Names, Amitabh Bachchan, Akshay Kumar, Katrina Kaif, Rajnikanth, Shilpa Shetty",famous personality (fp),text only (to),relevant,Famous Personality,Happy ,20125.0
2426763294267913,https://www.facebook.com/1954072204870360/posts/2426763294267913/,Dharmendra Shares His Excitement Over His Grandson Karan Deol's Bollywood Debut,Deol परिवार की तीसरी पीढ़ी में से अब कौन रखने जा रहा है Bollywood में अपने कदम?,2019-09-01 20:05:15,Entertainment,"Bollywood, Famous Personality, News","General, Entertaining ","Bollywood, Karan Deol, Sunny Deol, Dharmendra, Pal Pal Dil Ke Paas",famous personality (fp), voice of famous personality (fpv),loud,Famous Personality,Happy ,23475.0
2425871177690458,https://www.facebook.com/1954072204870360/posts/2425871177690458/,"After Parle, Britannia Hikes Price Of Its Products",क्यों October से बढ़ाने वाला है Britannia biscuits के price?,2019-09-03 09:05:15,Business,"Economy/Economic, News",Informative,"Britannia, Parle G, Biscuits, Price Hike, Financial Crisi, Economic Slowdown",commoner (np),text only (to),loud,Other,Neutral ,3956.0
2427398760871033,https://www.facebook.com/1954072204870360/posts/2427398760871033/,Celebrating Ganesh Chaturthi,आज से विराजे गणपति बप्पा,2019-09-02 09:05:15,Lifestyle,"Religion, Culture",Explainers,"Ganesh Chaturthi, Ganpati Bappa, History, Indian Festival, Ganesh festival",famous personality (fp),other,no music,Famous Personality,Happy ,44216.0
2424543634489879,https://www.facebook.com/1954072204870360/posts/2424543634489879/,"The Top Tier Of Bollywood, And How Much They Get Paid",जानिए एक film के लिए कितना charge करते हैं ये Bollywood जगत के सितारे,2019-09-02 21:35:15,Entertainment,Bollywood,Informative,"Bollywood, Highest Paid Actors, Top Actors, Akshay Kumar, Salman Khan, Kangana Ranaut, Aamir Khan",famous personality (fp),other,loud,Famous Personality,Happy ,12733.0
2425880737689502,https://www.facebook.com/1954072204870360/posts/2425880737689502/,Viral: Sara Ali Khan Takes Selfies With Her Little Fans At Airport,क्या है Sara Ali Khan की इस खुशी का राज ?,2019-08-29 20:05:15,Entertainment,"Bollywood, Famous Personality",General ,"Sara Ali Khan, Coolie No. 1, Fans, Selfie, Mumbai Airport, Varun Dhawan",famous personality (fp),text only (to),loud,Famous Personality,Happy ,9286.0
2425269384417304,https://www.facebook.com/1954072204870360/posts/2425269384417304/,Salman Khan Starrer 'Dabangg 3' Will Be Released In 4 Languages,"Chulbul Pandey आएंगे इस बार Hindi, Kannada, Tamil और Telugu में",2019-08-28 21:35:15,Entertainment,"Bollywood, News",Informative,"Kannada, Dabangg 3, Salman Khan, Dabangg, Tamil, Telugu, Bhaijaan, Chulbul Pandey",other,text only (to),loud,Famous Personality,Proud,2402.0
2424475647830011,https://www.facebook.com/1954072204870360/posts/2424475647830011/,Device That Can Diagnose The Risk Of Heart Attack Through Smartphones,"IIT Bombay के professors और students ने बनाया ऐसा device, जो heart attack के बारे में पहले दे देगा जानकारी",2019-09-02 16:35:15,Technology & Innovations,Health,Informative,"Heart Attack, IIT Bombay, Smartphone, Cardiac Arrest",other,other,loud,Object,Neutral ,567.0
2426030801007829,https://www.facebook.com/1954072204870360/posts/2426030801007829/,Amethi: Unique Statues Made From Paper And Grass,कभी देखी हैं paper और घास की मूर्तियां?,2019-09-02 18:35:15,Skill & Art ,"Visual Arts, Conservation",Informative,"Paper Statues, Grass Statues, Handicrafts, Amethi, Light Handicraft",commoner (np),text only (to),relevant,Commoner,Neutral ,13345.0
2487129254897983,https://www.facebook.com/1954072204870360/posts/2487129254897983/,Vijay Nishanth - India's Only Tree Doctor,ये हैं पेड़ों के डॉक्टर,2019-11-08 12:05:15,Environment/Ecosystem,"Health, Conservation",Shocking/Surprising,"Environmental Science, Vijay Nishanth, Tree Doctor, Trees, Greenery, Plants, Plantations, Environment",commoner (np),text only (to),relevant,Commoner,Happy ,1934.0
2420575011553408,https://www.facebook.com/1954072204870360/posts/2420575011553408/,"Rifles Jammed During The Last Rites Of Former Bihar CM, Not A Single Rifle Was Fired","Bihar Police की खुली पोल, funeral में सलामी के दौरान 22 में से एक भी rifle से गोली नहीं चल पाई",2019-08-22 15:45:15,Politics,"News, Famous Personality","Event, Informative","Bihar, Police, funeral, Chief Minister, Rifles",commoner (np),text only (to),relevant,Famous Personality,Happy ,4459.0
2420761828201393,https://www.facebook.com/1954072204870360/posts/2420761828201393/,Mika Singh Apologises To The Nation For His Performance In Pakistan,सवालों से irritate होकर press conference क्यों छोड़ी Mika Singh ने ?,2019-08-22 21:35:15,Entertainment,"Bollywood, Music, Famous Personality",Controversial,"Pakistan, Mika Singh, Performance, Press Conference, Apologise",famous personality (fp), voice of famous personality (fpv),loud,Famous Personality,Action,3552.0
2419935688284007,https://www.facebook.com/1954072204870360/posts/2419935688284007/,Olympic hockey Test Event: India Blank New Zealand 5-0 In Final,New Zealand को हरा Indian Men's Hockey Team ने जीता Olympics test event का final,2019-08-21 17:05:15,Sports & Games,"Hockey, Award/Achievement, News",Informative,"Hockey (sport family), New Zealand, IndianHockeyTeam, Sports, Olympics, Final, Win",commoner (np),text only (to),loud,Commoner,Action,981.0
2437355133208729,https://www.facebook.com/1954072204870360/posts/2437355133208729/,Lucknow Railway Station Gets Lightened Up With New Colours,रौशनी से जगमगाया Lucknow Railway Station,2019-09-15 10:35:15,Places,Visual Arts,General ,"Lucknow, Uttar Pradesh, Lucknow, Railway Station, Colours",other,text only (to),no music,Object,Neutral ,3000.0
2420608471550062,https://www.facebook.com/1954072204870360/posts/2420608471550062/,Use Of Plastic Items In Parliament Brought To A Complete Halt,PM Modi ने कौनसा दिया था देश को संदेश जो सबसे पहले लागू हुआ Parliament में?,2019-08-22 18:35:15,Environment/Ecosystem,"Political, News, Conservation",General ,"PM Modi, Modi, Bhartiya Janata Party, Plastics, Ban, Narendra Modi, Parliament",other,other,neutral,Object,Neutral ,3257.0
2420610781549831,https://www.facebook.com/1954072204870360/posts/2420610781549831/,Ahmedabad Police's Noble Initiative For Children Residing On Footpath,बेघर बच्चों के लिए Ahmedabad Police की ये 'पुलिस की पाठशाला',2019-08-22 20:05:15,Education,"Police, Social Work","Inspiring, Informative","Gujarat, Police & Military Dogs, Ahemdabad, Footpath, School, Education",other,text only (to),relevant,Commoner,Happy ,6349.0
2426783974265845,https://www.facebook.com/1954072204870360/posts/2426783974265845/,Life Lesson: Your Life Doesn't Stop In Anybody's Absence,क्या कहती है महात्मा और सज्जन की ये कहानी?,2019-08-31 07:35:15,Lifestyle,Spiritual,Explainers,Life Lessons,other,other,relevant,Other,Happy ,9858.0
2474216049522637,https://www.facebook.com/1954072204870360/posts/2474216049522637/,Pranav Lal - Seeing The World Through The Lenses,"मिलिए प्रणव लाल से, आंखें नहीं होने के बावजूद ये क्लिक करते हैं शानदार तस्वीरें",2019-10-30 10:00:15,Skill & Art ,"Visual Arts, Person Specific",Shocking/Surprising,"Travel Photography, Photography, Pranav Lal, Blind Photographer, Visually Impaired",commoner (np),text only (to),relevant,Commoner,Neutral ,6159.0
2420628468214729,https://www.facebook.com/1954072204870360/posts/2420628468214729/,Gorakhpur Railway Station Has The World's Longest Platform,India की कौनसी city में है दुनिया का सबसे लंबा railway platform?,2019-08-25 16:35:15,Places,Facts,Informative,"Gorakhpur, Railway, Train, Station, Travel, World Record, City",other,text only (to),relevant,Object,Neutral ,5343.0
2419848791626030,https://www.facebook.com/1954072204870360/posts/2419848791626030/,Man vs Wild Episode With PM Modi World’s Most Trending Televised Event,Man Vs Wild का ये episode बना दुनिया का सबसे ज्यादा देखे जाने वाला episode,2019-08-21 16:35:15,Entertainment,"Digital/TV, Famous Personality, Political",General ,"Televisions, Wildlife, Narendra Modi, PM Modi, Prime Minister, Bhartiya Janata Party, Adventure, Broadcast",famous personality (fp),text only (to),relevant,Famous Personality,"Happy, Action",5092.0
2419912028286373,https://www.facebook.com/1954072204870360/posts/2419912028286373/,INX Media case: How Chidambaram Got Into Trouble,क्या है INX Media case का पूरा मामला? जिसमें P Chidambaram की anticipatory bail कर दी गई है reject,2019-08-21 21:35:15,Politics,"News, Famous Personality",Explainers,"INX Media, Media, Case, Arrest, Rejection, Chidambaram",famous personality (fp),text only (to),neutral,Famous Personality,Sad,4112.0
2442910179319891,https://www.facebook.com/1954072204870360/posts/2442910179319891/,Transforming Barren Land To A Sanctuary,ये है भारत की एकमात्र private Wildlife Sanctuary,2019-09-20 12:05:15,Environment/Ecosystem,Conservation,"Inspiring, Informative","Wildlife Tourism, Sai Sanctuary, Barren Land, Wildlife Conservation, Pamela, Anil Malhotra, Private Wildlife Sanctuary",commoner (np),text only (to),relevant,Commoner,Happy ,8673.0
2424511614493081,https://www.facebook.com/1954072204870360/posts/2424511614493081/,Creating Beautiful Shelters From Plastic Scrap,किस तरह plastic के कचरे से सुंदर घर बना रहा है ये couple?,2019-09-03 10:35:15,Environment/Ecosystem,Conservation,Informative,"Hyderabad, Waste management, Plastic Waste, Indian Couple, Recycle, Plastic Recycle",other,other,neutral,Object,Neutral ,2033.0
2419784311632478,https://www.facebook.com/1954072204870360/posts/2419784311632478/,Rare Sea Sparkle Seen At Chennai Beach,Chennai beach पर दिखा ये खूबसूरत नजारा,2019-08-21 15:45:15,Places,News,General ,"Beauty, Chennai, India, Beach, Sparkle, Unique",other,other,relevant,Nature,Neutral ,3202.0
2419950401615869,https://www.facebook.com/1954072204870360/posts/2419950401615869/,Chennai's Water Crisis at It's Peak,देखिए बूंद-बूंद पानी के लिए कैसे तरस रहे हैं Chennai के लोग,2019-08-21 18:35:15,Environment/Ecosystem,Crisis,"Shocking/Surprising, Informative","Chennai, India, Environmental Policy, Water Crisis, Water, Nature, Economy, Resources, Ground water",other,text only (to),relevant,Crowd,Neutral ,6313.0
2419978298279746,https://www.facebook.com/1954072204870360/posts/2419978298279746/,This Primary School In Lucknow is Devoid of Basic Amenities,कहां है ये school जहां बच्चों के लिए नहीं है बिजली और पानी?,2019-08-21 20:05:15,Education,Crisis,Informative,"Lucknow, Uttar Pradesh, Government, School, Education, Students, Amenities, Primary School",other,text only (to),relevant,Crowd,Neutral ,4839.0
2420560078221568,https://www.facebook.com/1954072204870360/posts/2420560078221568/,"Cochin International Airport, The 1st Fully Solar-Powered Airport",India का ये airport है world का 1st fully solar powered airport,2019-08-25 09:05:15,Technology & Innovations,Conservation,Informative,"Cochin, Kerala, Airport, Solar Power, Technology, Growth, Develop",other,text only (to),relevant,Object,Neutral ,3537.0
2420606024883640,https://www.facebook.com/1954072204870360/posts/2420606024883640/,Daring IAF Jawans Rescue 2 Men Stranded In Tawi River,किस तरह IAF के जवानों ने बचाई Tawi नदी के पास फंसे इन 2 लोगों की जान?,2019-08-22 17:05:15,Forces,"Air Force, News",General ,"Indian Air Force, Garud Commando, Jawan, Stranded, Soldiers, Army",commoner (np),text only (to),relevant,Object,Neutral ,1908.0
2425298977747678,https://www.facebook.com/1954072204870360/posts/2425298977747678/,Off-Road Racers' First Choice - Maruti Suzuki Gypsy,Maruti Suzuki Gypsy की history और नया अवतार,2019-09-01 10:35:15,Sports & Games,Other Sports,Informative,"Gypsy, Maruti Suzuki, Off-Road, Gypsy Racing, Maruti, Suzuki",other,text only (to),relevant,Object,Neutral ,3450.0
2418970731713836,https://www.facebook.com/1954072204870360/posts/2418970731713836/,The Same China Raging On Kashmir Issue Is Mum On Protests In Hong Kong,Kashmir को international मुद्दा बताने वाला China चुप है Hong Kong के मुद्दे पर,2019-08-20 10:35:15,Global News,Political,Controversial,"Evangelical Protestantism, China, Jammu and Kashmir, Hong Kong, Rage, Fight, Riots",Crowd,text only (to),relevant,Crowd,Neutral ,5940.0
2418399581770951,https://www.facebook.com/1954072204870360/posts/2418399581770951/,190 Schools In Jammu And Kashmir Will Reopen 14 Days After Revoking Article 370,धारा 144 हटने के बाद Jammu & Kashmir में वापस खुले 190 schools,2019-08-19 20:05:15,Government,"Policies/Norms/Rules, News",Informative,"Jammu and Kashmir, Police & Military Dogs, Schools, education, Reopen, Curfew",Crowd,text only (to),relevant,Crowd,Happy ,4877.0
2419141088363467,https://www.facebook.com/1954072204870360/posts/2419141088363467/,Pune To Soon Have Traffic Robots On The Roads,जानिए कौन सी है वो city जहां robot संभालेगा traffic ?,2019-08-20 15:46:15,Technology & Innovations,News,Informative,"Information technology, Pune, Maharashtra, Tech Industry, Robot",other,text only (to),relevant,Object,Neutral ,2753.0
2424534867824089,https://www.facebook.com/1954072204870360/posts/2424534867824089/,Hyderabad's 12-Year Old Genius Builds An Indigenous Robot,"कितनी दिनों में इस 12 साल के लड़के ने बनाया robot, जो मानता है लोगों की बात?",2019-09-03 15:45:15,Technology & Innovations,"Person Specific, Award/Achievement",Informative,"Hyderabad, Robotics, Mohammed Hasan Ali, Serving Robot",commoner (np),text only (to),relevant,Commoner,Happy ,5280.0
2419155808361995,https://www.facebook.com/1954072204870360/posts/2419155808361995/,Chhavi Rajawat: The Female Sarpanch Of Soda,कौन हैं Chhavi Rajawat? जो बनी India की सबसे छोटी उम्र की सरपंच,2019-08-20 21:35:15,Lifestyle,"Award/Achievement, Famous Personality",General ,"Pune, Maharashtra, Sarpanch, Village, Development, Decision, Harvesting",commoner (np),text only (to),relevant,Commoner,Proud,6650.0
2421264704817772,https://www.facebook.com/1954072204870360/posts/2421264704817772/,Street Paintings Of Varanasi That Adds To Its Beauty,किस तरह की paintings बनाई गईं हैं Varanasi को सुंदर बनाने के लिए?,2019-08-23 16:35:15,Places,Visual Arts,General ,"Beauty, Varanasi, India, Paintings, Street, Unique, Great Ideas",other,text only (to),relevant,Object,Neutral ,4087.0
2418418285102414,https://www.facebook.com/1954072204870360/posts/2418418285102414/,Google Images Equate 'Bhikari' With PM Imran Khan,"Google ने भी माना भिखारी है Pak PM Imran Khan, जानिए क्या है वजह?",2019-08-19 21:35:15,Politics,"Bloopers, Famous Personality","Funny, Shocking/Surprising","Social Media, Google, Imran Khan, Beggar, Defame, Media",famous personality (fp),other,relevant,Famous Personality,Neutral ,7232.0
2420706851540224,https://www.facebook.com/1954072204870360/posts/2420706851540224/,Meet Bhopal's First Female Auto Driver,मिलिए Bhopal की 1st female auto driver से,2019-08-24 10:35:15,Lifestyle,"Empowerment, Person Specific",General ,"Bhopal, Madhya Pradesh, Auto Rickshaws (Tuk-tuks), Auto Driver, Female, Women Power, Empowerment",other,text only (to),relevant,Commoner,Neutral ,5323.0
2420730928204483,https://www.facebook.com/1954072204870360/posts/2420730928204483/,Lord Krishna's Message Of Kansh Vadh,द्वापर युग के कंस वध का आध्यात्मिक सार,2019-08-22 18:10:15,Lifestyle,Religion,Explainers,"Astrology, God, Religion, Lord Krishna, Devotees, Message",other,text only (to),relevant,Other,Anger,1714.0
